node_1	node_2	node_1_type	node_2_type	node_1_name	node_2_name
C0002395	4129	indication	protein	Alzheimer's disease	MAOB
C0009375	4129	indication	protein	Colonic Neoplasms	MAOB
C0020649	4129	indication	protein	hypotension	MAOB
C0031511	4129	indication	protein	pheochromocytoma	MAOB
C0004352	4129	indication	protein	Autistic Disorder	MAOB
C1269683	4129	indication	protein	Major Depressive Disorder	MAOB
C0018418	1586	indication	protein	Gynecomastia	CYP17A1
C0020461	1586	indication	protein	Hyperkalemia	CYP17A1
C0027796	1586	indication	protein	Neuralgia	CYP17A1
C0029927	1586	indication	protein	cystic ovaries	CYP17A1
C0948896	1586	indication	protein	Primary Hypogonadism	CYP17A1
C0302280	1586	indication	protein	adrenogenital syndrome	CYP17A1
C0034012	1586	indication	protein	Delayed Puberty	CYP17A1
C0013390	1586	indication	protein	Dysmenorrhea	CYP17A1
C0020621	1586	indication	protein	hypokalemia	CYP17A1
C0033578	1586	indication	protein	Prostatic Neoplasms	CYP17A1
C0020538	1586	indication	protein	Hypertensive disease	CYP17A1
C0001627	1586	indication	protein	congenital adrenal hyperplasia	CYP17A1
C0021364	1586	indication	protein	Male Infertility	CYP17A1
C0029456	1586	indication	protein	osteoporosis	CYP17A1
C0546817	1586	indication	protein	Fluid Overload	CYP17A1
C1458155	1586	indication	protein	Mammary Neoplasms	CYP17A1
C0010417	1586	indication	protein	Cryptorchidism	CYP17A1
C0020619	1586	indication	protein	hypogonadism	CYP17A1
C0002453	1586	indication	protein	amenorrhea	CYP17A1
C0020635	1586	indication	protein	Hypopituitarism	CYP17A1
C0028949	1586	indication	protein	oligomenorrhea	CYP17A1
C0020428	1586	indication	protein	hyperaldosteronism	CYP17A1
C0020540	1586	indication	protein	Malignant Hypertension	CYP17A1
C2239176	1586	indication	protein	hepatocellular carcinoma (HCC)	CYP17A1
C0021361	1586	indication	protein	Female Infertility	CYP17A1
C0020481	116519	indication	protein	Hyperlipoproteinemia Type V	APOA5
C0020479	116519	indication	protein	Hyperlipoproteinemia Type Iii	APOA5
C1956346	116519	indication	protein	coronary artery disease (CAD)	APOA5
C0020480	116519	indication	protein	Hyperlipoproteinemia Type Iv	APOA5
C0020557	116519	indication	protein	hypertriglyceridemia	APOA5
C0032914	219736	indication	protein	Pre-Eclampsia	STOX1
C0004096	51131	indication	protein	asthma	PHF11
C0032460	8817	indication	protein	Polycystic Ovary Syndrome	FGF18
C0011581	79053	indication	protein	Depressive disorder	ALG8
C0005586	11202	indication	protein	bipolar disorder	KLK8
C0036341	11202	indication	protein	schizophrenia	KLK8
C0033578	27173	indication	protein	Prostatic Neoplasms	SLC39A1
C0035228	27173	indication	protein	Respiratory Hypersensitivity	SLC39A1
C0003868	2538	indication	protein	Arthritis, Gouty	G6PC
C0020473	2538	indication	protein	hyperlipidemia	G6PC
C0018099	2538	indication	protein	gout	G6PC
C0017668	2538	indication	protein	Focal Glomerulosclerosis	G6PC
C0034012	2538	indication	protein	Delayed Puberty	G6PC
C0020538	2538	indication	protein	Hypertensive disease	G6PC
C0030305	2538	indication	protein	pancreatitis	G6PC
C0029456	2538	indication	protein	osteoporosis	G6PC
C0020615	2538	indication	protein	hypoglycemia	G6PC
C2239176	2538	indication	protein	hepatocellular carcinoma (HCC)	G6PC
C0004352	26470	indication	protein	Autistic Disorder	SEZ6L2
C0018681	7066	indication	protein	headache	THPO
C0042487	7066	indication	protein	Venous Thrombosis	THPO
C1306889	7066	indication	protein	Peripheral Arterial Occlusive Disease	THPO
C0917805	7066	indication	protein	Transient Cerebral Ischemia	THPO
C0836924	7066	indication	protein	Thrombocytosis	THPO
C0020538	7066	indication	protein	Hypertensive disease	THPO
C0040028	7066	indication	protein	Thrombocythemia, Essential	THPO
C0151942	7066	indication	protein	Arterial Thrombosis	THPO
C0027022	7066	indication	protein	Myeloproliferative Disease	THPO
C0033774	7066	indication	protein	Pruritus	THPO
C0268483	3242	indication	protein	tyrosinemia	HPD
C0014544	3242	indication	protein	epilepsy	HPD
C0036572	3242	indication	protein	seizures	HPD
C0162820	4814	indication	protein	Dermatitis, Allergic Contact	NINJ1
C1956346	84830	indication	protein	coronary artery disease (CAD)	ADTRP
C0026769	5027	indication	protein	multiple sclerosis	P2RX7
C0011581	5027	indication	protein	Depressive disorder	P2RX7
C0005586	5027	indication	protein	bipolar disorder	P2RX7
C0023434	5027	indication	protein	chronic lymphocytic leukemia (CLL)	P2RX7
C0014556	5027	indication	protein	Epilepsy, Temporal Lobe	P2RX7
C0005586	6482	indication	protein	bipolar disorder	ST3GAL1
C0036341	6482	indication	protein	schizophrenia	ST3GAL1
C0033975	6482	indication	protein	Psychotic Disorders	ST3GAL1
C0033578	2014	indication	protein	Prostatic Neoplasms	EMP3
C0038379	55624	indication	protein	Strabismus	POMGNT1
C0017601	55624	indication	protein	glaucoma	POMGNT1
C0456909	55624	indication	protein	Blind Vision	POMGNT1
C0026848	55624	indication	protein	Myopathy	POMGNT1
C0020459	55624	indication	protein	Hyperinsulinism	POMGNT1
C0026838	55624	indication	protein	Muscle Spasticity	POMGNT1
C0015672	55624	indication	protein	fatigue	POMGNT1
C0020619	55624	indication	protein	hypogonadism	POMGNT1
C0014544	55624	indication	protein	epilepsy	POMGNT1
C0028738	55624	indication	protein	nystagmus	POMGNT1
C0028754	55624	indication	protein	obesity	POMGNT1
C0036572	55624	indication	protein	seizures	POMGNT1
C0036341	2742	indication	protein	schizophrenia	GLRA2
C0920350	57623	indication	protein	Autoimmune Thyroiditis	ZFAT
C0023892	954	indication	protein	Biliary Cirrhosis	ENTPD2
C0011881	27283	indication	protein	diabetic nephropathy	TINAG
C0005586	3699	indication	protein	bipolar disorder	ITIH3
C0036341	3699	indication	protein	schizophrenia	ITIH3
C2239176	3699	indication	protein	hepatocellular carcinoma (HCC)	ITIH3
C0151686	4337	indication	protein	Growth retardation	MOCS1
C0014544	4337	indication	protein	epilepsy	MOCS1
C0878787	4337	indication	protein	Growth Failure	MOCS1
C0028738	4337	indication	protein	nystagmus	MOCS1
C0036572	4337	indication	protein	seizures	MOCS1
C0025202	7365	indication	protein	melanoma	UGT2B10
C0085631	6821	indication	protein	Agitation	SUOX
C0013595	6821	indication	protein	eczema	SUOX
C0014544	6821	indication	protein	epilepsy	SUOX
C0036572	6821	indication	protein	seizures	SUOX
C0001418	56287	indication	protein	Adenocarcinoma	GKN1
C0029927	56287	indication	protein	cystic ovaries	GKN1
C0038356	56287	indication	protein	Stomach Neoplasms	GKN1
C0036341	132	indication	protein	schizophrenia	ADK
C0014544	132	indication	protein	epilepsy	ADK
C0036572	132	indication	protein	seizures	ADK
C0162820	51284	indication	protein	Dermatitis, Allergic Contact	TLR7
C1269683	51284	indication	protein	Major Depressive Disorder	TLR7
C0027627	2877	indication	protein	Neoplasm Metastasis	GPX2
C1458155	2877	indication	protein	Mammary Neoplasms	GPX2
C0011860	11132	indication	protein	Diabetes Mellitus, Non-Insulin-Dependent	CAPN10
C0036341	9783	indication	protein	schizophrenia	RIMS3
C0038379	2710	indication	protein	Strabismus	GK
C0001623	2710	indication	protein	Adrenal Gland Hypofunction	GK
C0151744	2710	indication	protein	Myocardial Ischemia	GK
C0026848	2710	indication	protein	Myopathy	GK
C0029456	2710	indication	protein	osteoporosis	GK
C0014544	2710	indication	protein	epilepsy	GK
C0020615	2710	indication	protein	hypoglycemia	GK
C0036572	2710	indication	protein	seizures	GK
C0036341	64902	indication	protein	schizophrenia	AGXT2
C0036341	9583	indication	protein	schizophrenia	ENTPD4
C0001973	130	indication	protein	Alcoholic Intoxication, Chronic	ADH6
C0022116	968	indication	protein	Ischemia	CD68
C0022661	968	indication	protein	chronic renal failure	CD68
C0003872	968	indication	protein	psoriatic arthritis	CD68
C0000786	968	indication	protein	Spontaneous Abortion	CD68
C0034013	10555	indication	protein	precocious puberty	AGPAT2
C0023890	10555	indication	protein	hepatic cirrhosis	AGPAT2
C0021655	10555	indication	protein	Insulin Resistance	AGPAT2
C0221032	10555	indication	protein	Familial generalized lipodystrophy	AGPAT2
C0001206	10555	indication	protein	acromegaly	AGPAT2
C0020459	10555	indication	protein	Hyperinsulinism	AGPAT2
C0011849	10555	indication	protein	diabetes mellitus	AGPAT2
C0085605	10555	indication	protein	Liver Failure	AGPAT2
C0032460	10555	indication	protein	Polycystic Ovary Syndrome	AGPAT2
C0007194	10555	indication	protein	Hypertrophic Cardiomyopathy	AGPAT2
C0085580	1577	indication	protein	Essential Hypertension	CYP3A5
C0036341	1577	indication	protein	schizophrenia	CYP3A5
C0033578	1577	indication	protein	Prostatic Neoplasms	CYP3A5
C0040053	1577	indication	protein	thrombosis	CYP3A5
C0003873	10057	indication	protein	rheumatoid arthritis	ABCC5
C0009404	10057	indication	protein	Colorectal Neoplasms	ABCC5
C2607914	2302	indication	protein	Allergic Rhinitis (Disorder)	FOXJ1
C0001973	4889	indication	protein	Alcoholic Intoxication, Chronic	NPY5R
C0028754	4889	indication	protein	obesity	NPY5R
C0036341	27087	indication	protein	schizophrenia	B3GAT1
C0018801	9719	indication	protein	Heart Failure	ADAMTSL2
C0029453	9719	indication	protein	Osteopenia	ADAMTSL2
C0018273	9719	indication	protein	Growth Disorders	ADAMTSL2
C0014544	9719	indication	protein	epilepsy	ADAMTSL2
C0018802	9719	indication	protein	congestive heart failure	ADAMTSL2
C0036572	9719	indication	protein	seizures	ADAMTSL2
C0011581	113	indication	protein	Depressive disorder	ADCY7
C0036341	113	indication	protein	schizophrenia	ADCY7
C0001973	113	indication	protein	Alcoholic Intoxication, Chronic	ADCY7
C0023467	113	indication	protein	Leukemia, Myelocytic, Acute	ADCY7
C3495559	113	indication	protein	Juvenile Arthritis	ADCY7
C1269683	113	indication	protein	Major Depressive Disorder	ADCY7
C0018801	368	indication	protein	Heart Failure	ABCC6
C0017181	368	indication	protein	Gastrointestinal Hemorrhage	ABCC6
C1565489	368	indication	protein	Renal Insufficiency	ABCC6
C0015230	368	indication	protein	Exanthema	ABCC6
C0002962	368	indication	protein	angina pectoris	ABCC6
C0037274	368	indication	protein	Dermatologic disorders	ABCC6
C0009404	368	indication	protein	Colorectal Neoplasms	ABCC6
C0018802	368	indication	protein	congestive heart failure	ABCC6
C0021775	368	indication	protein	Intermittent Claudication	ABCC6
C0038454	368	indication	protein	stroke	ABCC6
C0024437	368	indication	protein	macular degeneration	ABCC6
C0035078	368	indication	protein	Kidney Failure	ABCC6
C0005586	35	indication	protein	bipolar disorder	ACADS
C0026848	35	indication	protein	Myopathy	ACADS
C0878544	35	indication	protein	cardiomyopathy	ACADS
C0033975	35	indication	protein	Psychotic Disorders	ACADS
C0014544	35	indication	protein	epilepsy	ACADS
C0036572	35	indication	protein	seizures	ACADS
C0011860	1056	indication	protein	Diabetes Mellitus, Non-Insulin-Dependent	CEL
C0000737	1056	indication	protein	abdominal pain	CEL
C0001973	124	indication	protein	Alcoholic Intoxication, Chronic	ADH1A
C0038356	6700	indication	protein	Stomach Neoplasms	SPRR2A
C0311375	10308	indication	protein	Arsenic Poisoning	ZNF267
C0037274	10308	indication	protein	Dermatologic disorders	ZNF267
C0002792	1241	indication	protein	Anaphylaxis	LTB4R
C0037274	3373	indication	protein	Dermatologic disorders	HYAL1
C0235063	1292	indication	protein	respiratory depression	COL6A2
C0029408	1292	indication	protein	osteoarthritis	COL6A2
C0026848	1292	indication	protein	Myopathy	COL6A2
C0149725	1292	indication	protein	Lower respiratory tract infection	COL6A2
C0006625	1292	indication	protein	cachexia	COL6A2
C0018801	2628	indication	protein	Heart Failure	GATM
C0151744	2628	indication	protein	Myocardial Ischemia	GATM
C0004352	2628	indication	protein	Autistic Disorder	GATM
C0009806	1644	indication	protein	constipation	DDC
C0005586	1644	indication	protein	bipolar disorder	DDC
C0036341	1644	indication	protein	schizophrenia	DDC
C0017168	1644	indication	protein	gastroesophageal reflux disease (GERD)	DDC
C0018834	1644	indication	protein	heartburn	DDC
C0011991	1644	indication	protein	diarrhea	DDC
C0020649	1644	indication	protein	hypotension	DDC
C0031511	1644	indication	protein	pheochromocytoma	DDC
C0033975	1644	indication	protein	Psychotic Disorders	DDC
C1269683	1644	indication	protein	Major Depressive Disorder	DDC
C0009324	1670	indication	protein	ulcerative colitis	DEFA5
C0021390	1670	indication	protein	inflammatory bowel disease	DEFA5
C0009375	1670	indication	protein	Colonic Neoplasms	DEFA5
C0311375	9308	indication	protein	Arsenic Poisoning	CD83
C0003873	9308	indication	protein	rheumatoid arthritis	CD83
C0037274	9308	indication	protein	Dermatologic disorders	CD83
C3495559	9308	indication	protein	Juvenile Arthritis	CD83
C0033578	79689	indication	protein	Prostatic Neoplasms	STEAP4
C0005695	7364	indication	protein	Bladder Neoplasm	UGT2B7
C0022638	2998	indication	protein	Ketosis	GYS2
C0014544	2998	indication	protein	epilepsy	GYS2
C0036572	2998	indication	protein	seizures	GYS2
C0023890	8647	indication	protein	hepatic cirrhosis	ABCB11
C0011991	8647	indication	protein	diarrhea	ABCB11
C0009404	8647	indication	protein	Colorectal Neoplasms	ABCB11
C2239176	8647	indication	protein	hepatocellular carcinoma (HCC)	ABCB11
C0033774	8647	indication	protein	Pruritus	ABCB11
C0008350	8647	indication	protein	gallstones	ABCB11
C0013421	4329	indication	protein	dystonia	ALDH6A1
C0151744	4329	indication	protein	Myocardial Ischemia	ALDH6A1
C0028754	4329	indication	protein	obesity	ALDH6A1
C0018801	4519	indication	protein	Heart Failure	MT-CYB
C0031117	4519	indication	protein	peripheral neuropathy	MT-CYB
C0013421	4519	indication	protein	dystonia	MT-CYB
C0003811	4519	indication	protein	Cardiac Arrhythmia	MT-CYB
C0020538	4519	indication	protein	Hypertensive disease	MT-CYB
C0026848	4519	indication	protein	Myopathy	MT-CYB
C0043202	4519	indication	protein	Wolff-Parkinson-White Syndrome (WPW)	MT-CYB
C0149931	4519	indication	protein	Migraine Disorders	MT-CYB
C0011849	4519	indication	protein	diabetes mellitus	MT-CYB
C0018802	4519	indication	protein	congestive heart failure	MT-CYB
C0494475	4519	indication	protein	Tonic - clonic seizures	MT-CYB
C0497327	4519	indication	protein	Dementia	MT-CYB
C0031117	4539	indication	protein	peripheral neuropathy	MT-ND4L
C0013421	4539	indication	protein	dystonia	MT-ND4L
C0003811	4539	indication	protein	Cardiac Arrhythmia	MT-ND4L
C0026848	4539	indication	protein	Myopathy	MT-ND4L
C0023890	5244	indication	protein	hepatic cirrhosis	ABCB4
C0005586	5244	indication	protein	bipolar disorder	ABCB4
C0151526	5244	indication	protein	Premature Birth	ABCB4
C0008325	5244	indication	protein	Cholecystitis	ABCB4
C0008311	5244	indication	protein	Cholangitis	ABCB4
C0233315	5244	indication	protein	Premature Birth Of Newborn	ABCB4
C0022354	5244	indication	protein	Jaundice, Obstructive	ABCB4
C0023892	5244	indication	protein	Biliary Cirrhosis	ABCB4
C0011991	5244	indication	protein	diarrhea	ABCB4
C0856727	5244	indication	protein	Cholesterol Gallstones	ABCB4
C0030305	5244	indication	protein	pancreatitis	ABCB4
C0009404	5244	indication	protein	Colorectal Neoplasms	ABCB4
C2239176	5244	indication	protein	hepatocellular carcinoma (HCC)	ABCB4
C0033774	5244	indication	protein	Pruritus	ABCB4
C0008350	5244	indication	protein	gallstones	ABCB4
C0000786	51554	indication	protein	Spontaneous Abortion	ACKR4
C0027051	1593	indication	protein	Myocardial Infarction	CYP27A1
C0023890	1593	indication	protein	hepatic cirrhosis	CYP27A1
C0011581	1593	indication	protein	Depressive disorder	CYP27A1
C0040822	1593	indication	protein	tremors	CYP27A1
C0031117	1593	indication	protein	peripheral neuropathy	CYP27A1
C0013421	1593	indication	protein	dystonia	CYP27A1
C0011991	1593	indication	protein	diarrhea	CYP27A1
C0015371	1593	indication	protein	Extrapyramidal Disorders	CYP27A1
C0020443	1593	indication	protein	hypercholesterolemia	CYP27A1
C0026838	1593	indication	protein	Muscle Spasticity	CYP27A1
C0035229	1593	indication	protein	Respiratory Insufficiency	CYP27A1
C0004153	1593	indication	protein	atherosclerosis	CYP27A1
C0029456	1593	indication	protein	osteoporosis	CYP27A1
C0002962	1593	indication	protein	angina pectoris	CYP27A1
C0238052	1593	indication	protein	Xanthomatosis, Cerebrotendinous	CYP27A1
C0014544	1593	indication	protein	epilepsy	CYP27A1
C0036572	1593	indication	protein	seizures	CYP27A1
C0008350	1593	indication	protein	gallstones	CYP27A1
C0497327	1593	indication	protein	Dementia	CYP27A1
C0009404	23461	indication	protein	Colorectal Neoplasms	ABCA5
C0014544	23443	indication	protein	epilepsy	SLC35A3
C0036572	23443	indication	protein	seizures	SLC35A3
C1565489	23729	indication	protein	Renal Insufficiency	SHPK
C0035078	23729	indication	protein	Kidney Failure	SHPK
C0042963	26873	indication	protein	vomiting	OPLAH
C0011991	26873	indication	protein	diarrhea	OPLAH
C0014356	26873	indication	protein	Enterocolitis	OPLAH
C0000737	26873	indication	protein	abdominal pain	OPLAH
C0014175	3549	indication	protein	endometriosis	IHH
C0029927	3549	indication	protein	cystic ovaries	IHH
C0036341	51090	indication	protein	schizophrenia	PLLP
C0026691	80271	indication	protein	Mucocutaneous Lymph Node Syndrome	ITPKC
C0027819	7869	indication	protein	neuroblastoma	SEMA3B
C0014170	7869	indication	protein	Endometrial Neoplasms	SEMA3B
C0025202	58189	indication	protein	melanoma	WFDC1
C0038356	7730	indication	protein	Stomach Neoplasms	ZNF177
C0009404	150000	indication	protein	Colorectal Neoplasms	ABCC13
C0005586	27306	indication	protein	bipolar disorder	HPGDS
C0036341	27306	indication	protein	schizophrenia	HPGDS
C0033975	27306	indication	protein	Psychotic Disorders	HPGDS
C1336708	27306	indication	protein	Testicular Germ Cell Tumor	HPGDS
C0036341	5733	indication	protein	schizophrenia	PTGER3
C0013182	5733	indication	protein	Drug Allergy	PTGER3
C0038325	5733	indication	protein	Stevens-Johnson Syndrome	PTGER3
C0032460	5733	indication	protein	Polycystic Ovary Syndrome	PTGER3
C0040053	5733	indication	protein	thrombosis	PTGER3
C0009806	1908	indication	protein	constipation	EDN3
C0020538	1908	indication	protein	Hypertensive disease	EDN3
C0035229	1908	indication	protein	Respiratory Insufficiency	EDN3
C0027498	1908	indication	protein	Nausea and vomiting	EDN3
C0000737	1908	indication	protein	abdominal pain	EDN3
C1458155	84870	indication	protein	Mammary Neoplasms	RSPO3
C0151744	201475	indication	protein	Myocardial Ischemia	RAB12
C0221765	1128	indication	protein	Chronic schizophrenia	CHRM1
C0036341	1128	indication	protein	schizophrenia	CHRM1
C0007786	1128	indication	protein	Brain Ischemia	CHRM1
C0014544	1128	indication	protein	epilepsy	CHRM1
C0036572	1128	indication	protein	seizures	CHRM1
C0036341	55808	indication	protein	schizophrenia	ST6GALNAC1
C0033975	55808	indication	protein	Psychotic Disorders	ST6GALNAC1
C0002170	4524	indication	protein	Alopecia	MTHFR
C0011875	4524	indication	protein	Diabetic Angiopathies	MTHFR
C0018133	4524	indication	protein	Graft-Vs-Host Disease	MTHFR
C0040156	4524	indication	protein	Thyrotoxicosis	MTHFR
C0020517	4524	indication	protein	Hypersensitivity	MTHFR
C0027627	4524	indication	protein	Neoplasm Metastasis	MTHFR
C0011581	4524	indication	protein	Depressive disorder	MTHFR
C0001403	4524	indication	protein	Addison's disease	MTHFR
C0002871	4524	indication	protein	anemia	MTHFR
C0024305	4524	indication	protein	non-Hodgkin lymphoma (NHL)	MTHFR
C0024301	4524	indication	protein	follicular lymphoma	MTHFR
C0005695	4524	indication	protein	Bladder Neoplasm	MTHFR
C0005586	4524	indication	protein	bipolar disorder	MTHFR
C0042487	4524	indication	protein	Venous Thrombosis	MTHFR
C0162429	4524	indication	protein	Malnutrition	MTHFR
C0036341	4524	indication	protein	schizophrenia	MTHFR
C0311375	4524	indication	protein	Arsenic Poisoning	MTHFR
C0001973	4524	indication	protein	Alcoholic Intoxication, Chronic	MTHFR
C0034065	4524	indication	protein	pulmonary embolism (PE)	MTHFR
C0033578	4524	indication	protein	Prostatic Neoplasms	MTHFR
C0018798	4524	indication	protein	congenital heart defects	MTHFR
C0405580	4524	indication	protein	Adrenal Cortical Hypofunction	MTHFR
C0002395	4524	indication	protein	Alzheimer's disease	MTHFR
C0003873	4524	indication	protein	rheumatoid arthritis	MTHFR
C0009375	4524	indication	protein	Colonic Neoplasms	MTHFR
C0010068	4524	indication	protein	coronary heart disease	MTHFR
C0398623	4524	indication	protein	Thrombophilia	MTHFR
C0021364	4524	indication	protein	Male Infertility	MTHFR
C0007786	4524	indication	protein	Brain Ischemia	MTHFR
C0023434	4524	indication	protein	chronic lymphocytic leukemia (CLL)	MTHFR
C0948480	4524	indication	protein	coronary artery restenosis	MTHFR
C0042373	4524	indication	protein	Vascular Diseases	MTHFR
C0014170	4524	indication	protein	Endometrial Neoplasms	MTHFR
C1458155	4524	indication	protein	Mammary Neoplasms	MTHFR
C0037274	4524	indication	protein	Dermatologic disorders	MTHFR
C0004352	4524	indication	protein	Autistic Disorder	MTHFR
C0014544	4524	indication	protein	epilepsy	MTHFR
C0040034	4524	indication	protein	thrombocytopenia	MTHFR
C1269683	4524	indication	protein	Major Depressive Disorder	MTHFR
C0009404	4524	indication	protein	Colorectal Neoplasms	MTHFR
C0038454	4524	indication	protein	stroke	MTHFR
C0019880	4524	indication	protein	homocystinuria	MTHFR
C0024299	4524	indication	protein	Lymphoma	MTHFR
C0038356	4524	indication	protein	Stomach Neoplasms	MTHFR
C0024121	4524	indication	protein	Lung Neoplasms	MTHFR
C0036572	4524	indication	protein	seizures	MTHFR
C0021361	4524	indication	protein	Female Infertility	MTHFR
C0004352	83943	indication	protein	Autistic Disorder	IMMP2L
C0038379	55572	indication	protein	Strabismus	FOXRED1
C0042963	55572	indication	protein	vomiting	FOXRED1
C0020555	55572	indication	protein	Hypertrichosis	FOXRED1
C0013421	55572	indication	protein	dystonia	FOXRED1
C0456909	55572	indication	protein	Blind Vision	FOXRED1
C0026838	55572	indication	protein	Muscle Spasticity	FOXRED1
C1527311	55572	indication	protein	Brain Edema	FOXRED1
C0151686	55572	indication	protein	Growth retardation	FOXRED1
C0014544	55572	indication	protein	epilepsy	FOXRED1
C0878787	55572	indication	protein	Growth Failure	FOXRED1
C0085605	55572	indication	protein	Liver Failure	FOXRED1
C0020615	55572	indication	protein	hypoglycemia	FOXRED1
C0006114	55572	indication	protein	Cerebral Edema	FOXRED1
C0007194	55572	indication	protein	Hypertrophic Cardiomyopathy	FOXRED1
C0028738	55572	indication	protein	nystagmus	FOXRED1
C0036572	55572	indication	protein	seizures	FOXRED1
C0001973	25976	indication	protein	Alcoholic Intoxication, Chronic	TIPARP
C0919267	25976	indication	protein	Ovarian Neoplasm	TIPARP
C0033860	163702	indication	protein	psoriasis	IFNLR1
C0027708	283120	indication	protein	Wilm's tumor	H19
C0033578	23671	indication	protein	Prostatic Neoplasms	TMEFF2
C0032460	23671	indication	protein	Polycystic Ovary Syndrome	TMEFF2
C0029408	10085	indication	protein	osteoarthritis	EDIL3
C0456909	167691	indication	protein	Blind Vision	LCA5
C0033860	84648	indication	protein	psoriasis	LCE3D
C0033578	5273	indication	protein	Prostatic Neoplasms	SERPINB10
C0005586	23395	indication	protein	bipolar disorder	LARS2
C0036341	23395	indication	protein	schizophrenia	LARS2
C0025322	23395	indication	protein	Premature Menopause	LARS2
C0010691	6519	indication	protein	cystinuria	SLC3A1
C1565489	6519	indication	protein	Renal Insufficiency	SLC3A1
C0020598	6519	indication	protein	hypocalcemia	SLC3A1
C0015672	6519	indication	protein	fatigue	SLC3A1
C0151686	6519	indication	protein	Growth retardation	SLC3A1
C0020619	6519	indication	protein	hypogonadism	SLC3A1
C0014544	6519	indication	protein	epilepsy	SLC3A1
C0878787	6519	indication	protein	Growth Failure	SLC3A1
C0035078	6519	indication	protein	Kidney Failure	SLC3A1
C0036572	6519	indication	protein	seizures	SLC3A1
C0014175	5737	indication	protein	endometriosis	PTGFR
C0001883	5737	indication	protein	Airway Obstruction	PTGFR
C0008325	2658	indication	protein	Cholecystitis	GDF2
C0149931	2658	indication	protein	Migraine Disorders	GDF2
C2239176	2658	indication	protein	hepatocellular carcinoma (HCC)	GDF2
C0005695	290	indication	protein	Bladder Neoplasm	ANPEP
C1269683	290	indication	protein	Major Depressive Disorder	ANPEP
C0149821	290	indication	protein	Alcohol Withdrawal Acute	ANPEP
C0040822	1132	indication	protein	tremors	CHRM4
C0036341	1132	indication	protein	schizophrenia	CHRM4
C0023467	1522	indication	protein	Leukemia, Myelocytic, Acute	CTSZ
C0036341	23731	indication	protein	schizophrenia	TMEM245
C0012833	1690	indication	protein	dizziness	COCH
C0042571	1690	indication	protein	vertigo	COCH
C0014544	4126	indication	protein	epilepsy	MANBA
C0036572	4126	indication	protein	seizures	MANBA
C0004364	54414	indication	protein	Autoimmune Diseases	SIAE
C0005586	6787	indication	protein	bipolar disorder	NEK4
C0036341	5662	indication	protein	schizophrenia	PSD
C0024305	8438	indication	protein	non-Hodgkin lymphoma (NHL)	RAD54L
C0006142	8438	indication	protein	Malignant Neoplasm Of Breast	RAD54L
C1458155	8438	indication	protein	Mammary Neoplasms	RAD54L
C0024299	8438	indication	protein	Lymphoma	RAD54L
C0030297	28	indication	protein	Pancreatic Neoplasm	ABO
C1956346	28	indication	protein	coronary artery disease (CAD)	ABO
C0001973	28	indication	protein	Alcoholic Intoxication, Chronic	ABO
C0013295	28	indication	protein	Duodenal Ulcer	ABO
C0033578	28	indication	protein	Prostatic Neoplasms	ABO
C3495559	23080	indication	protein	Juvenile Arthritis	AVL9
C0033578	6038	indication	protein	Prostatic Neoplasms	RNASE4
C0231528	11232	indication	protein	muscle pain	POLG2
C0271650	11232	indication	protein	Impaired Glucose Tolerance	POLG2
C0003811	11232	indication	protein	Cardiac Arrhythmia	POLG2
C0038356	3199	indication	protein	Stomach Neoplasms	HOXA2
C0011616	8744	indication	protein	contact dermatitis	TNFSF9
C0038356	8744	indication	protein	Stomach Neoplasms	TNFSF9
C0003811	25821	indication	protein	Cardiac Arrhythmia	MTO1
C0020615	25821	indication	protein	hypoglycemia	MTO1
C0007194	25821	indication	protein	Hypertrophic Cardiomyopathy	MTO1
C0024031	6911	indication	protein	lumbago	TBX6
C0036341	147657	indication	protein	schizophrenia	ZNF480
C0042963	210	indication	protein	vomiting	ALAD
C0023890	210	indication	protein	hepatic cirrhosis	ALAD
C0009806	210	indication	protein	constipation	ALAD
C0031117	210	indication	protein	peripheral neuropathy	ALAD
C0011991	210	indication	protein	diarrhea	ALAD
C0033578	210	indication	protein	Prostatic Neoplasms	ALAD
C0020538	210	indication	protein	Hypertensive disease	ALAD
C0035222	210	indication	protein	Respiratory Distress Syndrome, Adult	ALAD
C0033975	210	indication	protein	Psychotic Disorders	ALAD
C0007134	210	indication	protein	renal cell carcinoma (RCC)	ALAD
C0000737	210	indication	protein	abdominal pain	ALAD
C0036572	210	indication	protein	seizures	ALAD
C2239176	83940	indication	protein	hepatocellular carcinoma (HCC)	TATDN1
C0011860	79068	indication	protein	Diabetes Mellitus, Non-Insulin-Dependent	FTO
C0025202	79068	indication	protein	melanoma	FTO
C0011581	79068	indication	protein	Depressive disorder	FTO
C0001973	79068	indication	protein	Alcoholic Intoxication, Chronic	FTO
C1458155	79068	indication	protein	Mammary Neoplasms	FTO
C0028754	79068	indication	protein	obesity	FTO
C0036341	1429	indication	protein	schizophrenia	CRYZ
C1269683	1429	indication	protein	Major Depressive Disorder	CRYZ
C1800706	91039	indication	protein	idiopathic pulmonary fibrosis (IPF)	DPP9
C0001418	51292	indication	protein	Adenocarcinoma	GMPR2
C0038356	51292	indication	protein	Stomach Neoplasms	GMPR2
C0028754	132789	indication	protein	obesity	GNPDA2
C0011334	6905	indication	protein	cavities	TBCE
C0002871	6905	indication	protein	anemia	TBCE
C0151723	6905	indication	protein	Hypomagnesemia	TBCE
